"520472818539331585","@Cellism "there is nothing we cannot achieve" except a fair  sane  respectable government that meets the needs of all of its citizens"
"520472821416218626","@E_Shorter lol you gotta do better"
"520472824579129344","I see 3 am way too often nowadays  and I don't like my brain at this hour 💭"
"520472838743261184","@Lifefire940 You followed up a sentence claiming you're okay with criticism with a billion ways you're not okay with criticism."
"520472839548194816","❤💙💚💛💜 http://t.co/1CbcX5FiQL"
"520472853310095360","@DJ_Leezy ya dick look like a month old egg roll 😫"
"520472858741731329","@Shelboner_ go to bed"
"520472862550159360","I told him this feels like a fairytale &amp; he said nah this is real bae . 😍😍"
"520472868250214400","@MrPhodilus dashizwiz"
"520472870640975872","@dumbchans https://t.co/ukZWBMqI6X"
"520472879289618432","angsty drunk"
"520472885979516928","5th grade"
"520472906758094848","This is exactly why I didnt want too take it that far w| this nigga ."
"520472908347740160","Crazy how awesome everything can be at times and how quickly all the same things can be snatched away."
"520472911854190592",""@That_Stem_: The bullshit never ends ..""
"520472914064596992","Why hold onto what you have to let go of ? ..."
"520472916623122432","It's just hard. A whole college of bitches. Surrounded by two more schools with more bitches. And bitches are sluts. 😰"
"520472921677262848","Cover for email newsletter at  http://t.co/SfZ91OocOP or http://t.co/NA0VwkoGCY http://t.co/ZpCacxf833"
"520472922792542209","@PattyWitTheCake @YaBish_Marg it was I'm about to devour this food"
"520472928878858240","Only thing to do is prove y'all wrong"
"520472934667022336","Who up with me 👀👀❓"
"520472941960904705","Learned how to make apple pie moon shine tonight"
"520472947749031936","HAPPY 19TH!!!!! @shoreist http://t.co/V7oI9TzyPy"
"520472956175400960","For the past 6 hours Nicki Minaj has been making me feel mad powerful."
"520472961380528128","Look where it leads me to ."
"520472961640574976","@Lifefire940 I mean  I guess we'll say you're trying to shut down a certain kind of criticism of gamers. Is that fair?"
"520472961942552577","@cellblock13LA hope you like it!!"
"520472962617839616","can't sleep 👀👸🔫"
"520472962487824384","@A1_Bry   ✌️ ⛽️🅰🆖 😂😂😂😂😂"
"520472966078148609","He makes my soul happy."
"520472967902670848","With the god #Ghostface after the its the after party.  #wutang4ever ##wutangisforthechildren #wutang… http://t.co/BCHAprVw5j"
"520472969806491649","Hello!!!!"
"520472993903161344","Hurt feelings ."
"520472996025094144","#IT #Job in #TomsRiver  NJ: Medical Record Technician-Part Time/Day at Community Medical Center http://t.co/H3LpbHYKjk #Jobs"
"520473006821617664","@FreaknBad Then... Why are you still on here right now? Lol"
"520473019786203136","Rofo hit the spot &gt;&gt;&gt;"
"520473020591525888","@Shelboner_ i can't I'm workin duh"
"520473033535160320","The Summer Dance/Song Of 2014-MsCosmo Dreamteam Scoop Speedsta Major League Speedsta Speak http://t.co/dkk3yamLlf"
"520473034680184832","@Linz2713 Love you 😘"
"520473045212086272","shawty at baru asked me to find another bad bitch so we can have a threesome😏"
"520473050341715968","😢"
"520473050442371072","“@Ciw_26: Tara Face http://t.co/ycd6Q8K93M” @_tararashid tryna get at my girl willis?"
"520473068746338304","💔"
"520473073641095168","@big_dicta yes actually"
"520473077411758080","Fatal car fire in Yonkers @ Palmer rd Yonkers ny http://t.co/dA2yOhZwdT"
"520473086521786368","Catch me father please🙏cause I'm falling  in the liquor store That's the Hennessee 🍷I hear ya calling  can I get some more?"
"520473087444525056","@MUEENASAD @mshoaib06 @SyedaShehlaRaza @BBhuttoZardari  BHUTTOISM=KHUSH-HAL PAKISTAN AWAM YE ACHI TREHA JANTAY HAN http://t.co/H857wsOOGw"
"520473088656678912","🔫"
"520473090544119808","When you  cry l in front of of ya main homie you in know is reall @sirpuffs I love you my nigga"
"520473091714326528","This guy told me he loved my cat eyes and he felt like they were piercing through his soul... Da fuck"
"520473095371382784","#TMBN TV POSTED WITH MY MEMPHIS NIGGAS AND MARCY G: http://t.co/mOedB8hJLh"
"520473118578868224","I drove to Suffolk then to Smithfield then back to Suffolk just to come back to Windsor 😂😂😡"
"520473125709168640","Freestyle 😍😍😍"
"520473128318017536","TMBN TV IN NEW YORK WITH MARCY GOON  PROPAGANDA PH: http://t.co/TSSI0ziDPH"
"520473140359860224","Im tweeting my life away but I'm so happy right now.  . ."
"520473142339575808","💨💨💨💨💨 .?"
"520473146475184128","@Colleennmalonee I'm so sorry please please please baby"
"520473151218909184","I know he did not fall asleep again"
"520473153932644353","@MarkieMore @RodSteelOfficia that curve intrigues me."
