"520465258516062208","Put yu name on it"
"520465259828887552","@landondonovan so many memories; wonderful  lasting memories. Thank you for them. #Go #Go #USA"
"520465259178774529","Just signed up on here. I am interested in fashion  skin care  cosmetics  poetry  and writing short erotic stories. http://t.co/7pqNkue3gH"
"520465265730269184","@JamieDornan_org You are a lucky man Amelia is beautiful &amp;you are not bad yourself.Have you named the baby yet? http://t.co/mqyiknnel7"
"520465267303129088"," U0001f480 U0001f480 U0001f480 what is this mess RT @Shemz_TM: BITCH HAHA why you mad ? Cause I got the last piece of chicken and you don't http://t.co/RB4bvPizMQ"
"520465282809491456","Azita just completely are the ground @amoussavian"
"520465294528380929","Older people who play games &lt;&lt;&gt;"
"520465297208135681","Craving for KFC."
"520465298429071360","Whenever Alex screams it cracks me Tf up "Ahh!" Lmfao."
"520465305714577409","I want to go to the movies this weekend and watch #ANNABELLE"
"520465308122103808","the longer i stay single the pickier i get  so  back off  no chance!"
"520465317622185984","@okteej that's my mom lmao. people say I look like her but idk I don't see it"
"520465320033931264","Josh should of been black lmao he support us so much"
"520465334097436672","Neat new way for @JeffProbst to snuff a torch RT  u201c@CORINSANITY: God I love a horror house. #hollywoodhauntedhayride http://t.co/ONsygr7JS8 u201d"
"520465336765001729","Gonna wait till the Tokyo Ghoul hype dies down before I start it  I don't like other people's opinion's influencing mines."
"520465348030906368","Met a chick from London and she biked across America and bought us all rounds of alcohol.... Man I love NY"
"520465348295131136","Back to nanticoke tomorrow ugh I did not miss it at all U0001f601 U0001f614"
"520465349008179200","@RichardLamas13 @ABC7 right!"
"520465359892402176","Need a down bitch to vibe with and roll my blunts"
"520465362220253184","Lolol  I can't believe we left @Jexks  on the road. @mattsauveur #ChineseFireDrill"
"520465366900682753","@XboxSupport1 I've reset the consul a ton of times. But not any of the other stuff. Other apps like Netflix &amp; Hulu work  just not Xfinity."
"520465376057237504","Stay up til 2:30 only for plans to be canceled. I never learn  U0001f611"
"520465379983106048","I'm still up it's crazy got her on ny mind"
"520465392368488449","She Cute  U0001f609"
"520465392083677184"," u5929 u4e0b u4e3a u516c uff0c10.10"
"520465393547485184","Bed  here I come."
"520465394549923840","67% done my art project due at 9:10"
"520465401025925121"," u201c@genkhalifa_: Abel has such a nice smile  I never even realized lol u201dhes beautiful  U0001f62d"
"520465403810955264","I want to dab out mannnnn"
"520465404528177152","Father gave me money and said "here for you can buy something for yourself"  U0001f468 thanks dad. Would always love you  U0001f618 great father inside out U0001f49b"
"520465417983492096","@RWSurferGirl Death is the right reward for a murderer"
"520465418428116993","He downloaded snapchat for me  U0001f601"
"520465418272903168","RT @Sethrogen: @JUXinGToN you are a bad person."
"520465420361678848","i want to smoke wtf"
"520465421057925120","@Bellum_Pax you should really come with me next weekend for their Halloween event. You need to feel the magic!"
"520465421112455169","Like I've never been so mad and yet motivated by something someone else said I guess that a good thing huh #nosleep"
"520465425642299392","There's a war in my mind"
"520465428251181056","I swear  if I have to read one more journalist-turned-cognoscenti try to tell me #LandonDonovan didn't live up to his potential..."
"520465427412316160","Perfect example. Britain didn't spend $7 billion in prostitutes  British people did. Hate that shit idk why http://t.co/ofjQAyVkye"
"520465432009252864","I'm going to bed  sitting here laughing at everything."
"520465437528956928","My eyes are telling me noo  but my body  my body is telling me to go to sleep.."
"520465439697436672","FML!!  I cannot win!!  What have I done in my life that was so bad that I deserved this???"
"520465446936772608","It's fun to pretend"
"520465447062634496","So Jennifer Lawrence made a statement. nAnd didn't apologize. nshe's so amazing  I swear.  She knows damn straight she did nothing wrong"
"520465450422243328","RT @Sethrogen: @JUXinGToN uhhhh... There is you fucking moron."
"520465450199965697","Feeding karie"
"520465452766482432","Campus Representative - Rochester Institute of Technology - KTP Graduate: (#Rochester  NY) http://t.co/5il5MFY4Cy #Marketing #Job"
"520465472257785857","Adrienne bailon and jarule has a movie together... I quit."
"520465482114400256","know yourself know ya worth"
"520465493011202048","You gotta respect our hustle #EST #Est4life"
"520465506835644416","But do y'all have these http://t.co/nMQPxGhn6Y"
"520465511906156545","Trend Alert: #LoveEternal. More trends at http://t.co/lcaeh6tWOl #trndnl http://t.co/WSGNLVJZpI"
"520465513529741313","nothing better than falling asleep next to my boyfriend"
"520465514582536192","You cool? @Sahn__24"
"520465522497159169","@11karen30  u3082 u3046 u3044 u3064 u3082 u306e u8a71 u306f u3044 u3044 u304b u3089 u306d uff01 uff08 u7b11 uff09"
"520465527505190912","viene el verano y yo me lleno de granitos  al xe9rgica al sol a los mosquitos  a algo mas no puedo ser al xe9rgica no?"
"520465527878471680","so many blacks and tooooo little latins"
"520465533507219457","I never should have let you go :("
"520465543766503424","@The_Camera_Girl @spookywillowisp And as far as not experiencing misogyny from GG  I would argue that that's an entirely conditional support"
"520465545213509632","#Np Raekwon x Nas "Verbal Intercourse""
"520465548313133056","This might not be the smartest of ideas..."
"520465552117366784","All nighters suck"
"520465551823761408","@AAliZardari @BBhuttoZardari @BakhtawarBZ @AseefaBZ @Owais_muzaffar  nSZAB NAIN AWAM KO SIASI SHAOOR DIYA.JEAY BHUTTO http://t.co/HlCjvcZ1XF"
"520465552918458369","I legit have the worst headache ever. Fuck."
"520465560866668544","i luv today  u2764 ufe0f u2764 ufe0f u2764 ufe0f u2764 ufe0f #olga"
"520465595167682560","@okteej L M F A O IM CRYIN"
"520465597377699841","rosievouts &amp; Kosta lookin fly!  U0001f496 U0001f48d #MokkasWedding #newlyweds @ Jericho Terrace http://t.co/qW5BlMGZ4b"
"520465613823954944","That took way too long to get my thoughts out."
"520465619524005888","pandora is the best app downloaded.  u2714 ufe0f"
