"520487912132313088","All fucked up getting fucked up"
"520487913348661248","Every time I bang a u-turn wit a tractor trailer ppl look at me like I walked on water lol"
"520487915886247936","Niggers piss me off"
"520487919979872256","@taylorswift13 Every Moment Infinite times God Damn Neil Diamond and John Cleese since 0 until Forever...."
"520487921271713792","Night time is the hardest part of the day to be alive. 4am knows all My secrets."
"520487924153217024","How to Form an LLC http://t.co/mFtYZdlpOG #LLCs #smallbusiness #smallbizchat #smallbiz #SmallBizSaturday #SmallBizSat http://t.co/TVj0zjKahv"
"520487937054867456","@_GabrielBravo haciéndose bolita."
"520487946760515584","And I said there is no law when I am paying you and tipping you to take me home"
"520487948413059072","@i5e4159 @_UpdateNow_ fuck me right in the pussy"
"520487949524541440","Pass out from partying all night and getting fuck by simon rex http://t.co/M4NY0kc0WG"
"520487955086184449","@JoshMoBro I can eat......... 50hard boiled eggy-weggies but can u take 50z..... Shots of russe"
"520487957099450368","Take home a nude (@ Sotheby's in New York  NY) https://t.co/AFzTsIFehV"
"520487964808605696","😂😂😂😂😂😂"
"520487970022121472","Need a helping tongue? "@cherry_sinn: http://t.co/dz8bfbXPqq""
"520487973695930368","WAG NA MUNA KAYO MAGPATREND PLS. KAHIT NGAYON LANG. @OFCKNBuddies @GotToBelieveFP THANK YOU."
"520487987571093504","TGI Friday Everyone."
"520487989810847745","Damn sleep i.miss u"
"520487991111086080","👀👀"
"520487992000270336","Kevs the best"
"520488012023865344","@ardensirens It's all the same  unfortunately."
"520488016205578240","White trash pisses me off"
"520488028167757824","At work really realizing my value and my work ethic. Working 10:45pm-7:45am then work 10am-5pm sheesh"
"520488030164246529","@lizardthug69 if the cop hit him in the head with the first shot or two he wouldn't have needed to fire 5 more the officer isn't stupid"
"520488034895409152","@tayl0rt_ @ItsCheezus fair enough....kindly educate all the other women lol"
"520488044882067456","lrt Go Figure !"
"520488076142186496","My bf just scratched my butt in his sleep. I wonder if he meant to scratch his own? 😳😂😂😂😂"
"520488093825376256","No tengo Sueño ' Pero Tratare De Dormir"
"520488098485252098","I want chocolate"
"520488116696940544","And I tried to get out and he still tried to make me pay 5 dollars... And he flagged down the cops"
"520488128180920320","White trash and niggers are the smell to me"
"520488163232727040","http://t.co/Vq4gmcIIYf you know what it is"
"520488166265196544","Ya esta Bueno para Estar jodiendo aquí ✋😒"
"520488208183099392","@NenehFamouz 😂😊"
"520488208782868480","Sad Part Is  I Don't Even Wake Up Til Bout 12 Ina Afternoon   😩"
"520488210888396800","Take that as you will"
"520488220207767553","http://t.co/5SBGQ57ukC"
"520488220891426816","@shae_hollywood Love you"
"520488225216155648","@UncleRUSH http://t.co/vE4gaHlrh1"
"520488258137227264","Can't sleep now 😒"
"520488261647486978","The shit that we about to release later on today is going to be crazy !!"
"520488262931320832","☝️☝️☝️☝️☝️☝️"
"520488262990061568","Naps can destroy sleep!!!  #awake"
"520488263476604928","@fitamazingirls saying hello http://t.co/cgGBjxENsK"
"520488287627378688","Respond to me right away or dont even respond at all"
"520488299333701632","👇👇👇👇👇👇👇👇"
